,genen,like,genem
26662,31335,40968,0
26663,5231,43910,0
26664,30372,43767,0
26665,9125,2937,0
26666,46805,19700,0
26667,30897,10920,0
26668,8542,37281,0
26669,1766,36483,0
26670,10092,34592,0
26671,17967,27017,0
26672,47831,22918,0
26673,27870,19441,0
26674,52448,34806,0
26675,27630,38839,0
26676,24295,35974,0
26677,44269,8827,0
26678,43444,35304,0
26679,39451,41780,0
26680,13952,21383,0
26681,10968,5093,0
26682,8141,49686,0
26683,14522,36378,0
26684,47097,5158,0
26685,25127,10988,0
26686,25874,29483,0
26687,18407,28315,0
26688,34865,49589,0
26689,9761,44614,0
26690,51858,12640,0
26691,5036,15985,0
26692,50070,33518,0
26693,12210,9760,0
26694,32096,23561,0
26695,50453,9636,0
26696,32581,40221,0
26697,25127,19027,0
26698,22501,47589,0
26699,8116,46098,0
26700,1134,5338,0
26701,4972,50535,0
26702,25215,9035,0
26703,37544,39636,0
26704,35695,13205,0
26705,35952,50114,0
26706,16506,39483,0
26707,29906,7819,0
26708,13001,30695,0
26709,34227,42082,0
26710,51414,9760,0
26711,47555,42666,0
26712,8806,5898,0
26713,47178,36484,0
26714,23715,5640,0
26715,9486,14624,0
26716,19574,37991,0
26717,45431,2164,0
26718,32586,25122,0
26719,49450,29843,0
26720,39247,33903,0
26721,28639,13740,0
26722,24248,42950,0
26723,17813,23600,0
26724,27224,9491,0
26725,46829,24722,0
26726,43035,42189,0
26727,23401,52983,0
26728,27976,45875,0
26729,37130,24692,0
26730,6495,7220,0
26731,13370,25360,0
26732,26404,46931,0
26733,17816,32569,0
26734,35236,18636,0
26735,8806,5985,0
26736,35555,14422,0
26737,40676,17988,0
26738,48380,9335,0
26739,11531,10619,0
26740,19930,22410,0
26741,12582,48665,0
26742,24345,5508,0
26743,39693,16463,0
26744,22580,8439,0
26745,20879,10894,0
26746,24937,9196,0
26747,40964,40302,0
26748,25497,38032,0
26749,20309,11987,0
26750,31813,37743,0
26751,17832,2529,0
26752,17309,24061,0
26753,20660,17657,0
26754,36333,37503,0
26755,32411,1616,0
26756,45272,21213,0
26757,27991,25816,0
26758,49396,13897,0
26759,37115,51205,0
26760,9949,41236,0
26761,21528,15909,0
26762,460,22656,0
26763,48521,10022,0
26764,45431,1818,0
26765,1344,2189,0
26766,37363,43549,0
26767,21614,36973,0
26768,18062,541,0
26769,13977,13400,0
26770,32729,29970,0
26771,33830,45452,0
26772,7482,41347,0
26773,50191,6951,0
26774,44714,2753,0
26775,23190,28904,0
26776,35029,3635,0
26777,52457,41282,0
26778,52907,47103,0
26779,46910,9007,0
26780,19838,38292,0
26781,17302,35260,0
26782,21333,20374,0
26783,46657,25150,0
26784,46890,29672,0
26785,42986,30052,0
26786,12425,35831,0
26787,34564,47940,0
26788,29013,53163,0
26789,11296,1380,0
26790,19438,4936,0
26791,24789,5575,0
26792,52401,26555,0
26793,50590,45030,0
26794,17115,10881,0
26795,23987,6131,0
26796,34121,31443,0
26797,30045,41507,0
26798,51466,13824,0
26799,23047,28463,0
26800,37395,33135,0
26801,14683,48549,0
26802,11203,45194,0
26803,32572,43224,0
26804,31917,43455,0
26805,3923,30950,0
26806,38212,48188,0
26807,16641,19529,0
26808,34082,46564,0
26809,46870,5489,0
26810,11719,6095,0
26811,36535,49930,0
26812,13986,23852,0
26813,35487,25816,0
26814,26264,16261,0
26815,22073,40203,0
26816,4953,32331,0
26817,51066,4478,0
26818,25036,29579,0
26819,50005,7456,0
26820,16343,32388,0
26821,43561,47997,0
26822,43691,40623,0
26823,29374,44928,0
26824,39693,26594,0
26825,41966,45956,0
26826,25356,27547,0
26827,14078,44311,0
26828,2918,50403,0
26829,9598,36001,0
26830,33216,39111,0
26831,10525,11170,0
26832,41046,25257,0
26833,3160,20005,0
26834,23834,45720,0
26835,9907,7327,0
26836,32497,38376,0
26837,27977,18753,0
26838,6854,48539,0
26839,13598,30682,0
26840,53347,22195,0
26841,48277,4203,0
26842,36824,6392,0
26843,26239,52845,0
26844,21546,168,0
26845,38180,10092,0
26846,9318,4242,0
26847,49545,51481,0
26848,36246,24404,0
26849,19382,6624,0
26850,48813,51141,0
26851,20030,34250,0
26852,29814,26883,0
26853,20734,44342,0
26854,17148,493,0
26855,13312,28415,0
26856,13432,40576,0
26857,53444,47240,0
26858,35787,353,0
26859,13432,14780,0
26860,37832,19702,0
26861,49225,10194,0
26862,19664,486,0
26863,28463,37102,0
26864,51222,21546,0
26865,8635,27087,0
26866,26348,5489,0
26867,1766,2958,0
26868,38407,1423,0
26869,48001,2630,0
26870,35636,18333,0
26871,51068,25302,0
26872,29907,19907,0
26873,35544,11371,0
26874,52608,3848,0
26875,1313,4613,0
26876,31125,16698,0
26877,52742,51204,0
26878,9766,49028,0
26879,16149,19314,0
26880,39989,18497,0
26881,30283,36616,0
26882,29979,47178,0
26883,14708,48413,0
26884,1766,30715,0
26885,35629,21545,0
26886,38562,14717,0
26887,7279,2688,0
26888,37096,39149,0
26889,22658,48387,0
26890,4837,13486,0
26891,27278,28320,0
26892,32107,19764,0
26893,47526,36235,0
26894,46530,25302,0
26895,1982,25908,0
26896,37899,14359,0
26897,15487,53068,0
26898,7047,51030,0
26899,50126,19137,0
26900,589,10446,0
26901,25834,38554,0
26902,33428,36589,0
26903,36503,19206,0
26904,50922,19296,0
26905,3734,44222,0
26906,26864,30237,0
26907,35509,31869,0
26908,24573,44359,0
26909,10416,13486,0
26910,30939,1691,0
26911,46103,45060,0
26912,23596,19172,0
26913,27630,26080,0
26914,41474,8426,0
26915,51062,39209,0
26916,29909,28610,0
26917,8881,30313,0
26918,15138,33335,0
26919,37109,27461,0
26920,21293,18567,0
26921,51570,32861,0
26922,50385,18523,0
26923,13977,2030,0
26924,48323,1843,0
26925,4925,27207,0
26926,28019,46947,0
26927,37395,39873,0
26928,20623,3043,0
26929,52641,22157,0
26930,50175,29986,0
26931,35166,34865,0
26932,17698,17134,0
26933,16566,26925,0
26934,44062,20794,0
26935,32350,2300,0
26936,24066,12224,0
26937,13269,27234,0
26938,36682,2811,0
26939,23463,51426,0
26940,18011,20623,0
26941,27870,41362,0
26942,8145,40154,0
26943,42800,7282,0
26944,27180,30174,0
26945,7049,15340,0
26946,25919,2910,0
26947,7819,20794,0
26948,52981,7375,0
26949,21289,15412,0
26950,10492,26498,0
26951,11747,2653,0
26952,15800,6041,0
26953,42649,45391,0
26954,3632,46898,0
26955,22403,35287,0
26956,5660,39289,0
26957,23004,20567,0
26958,34502,43996,0
26959,17006,24304,0
26960,13309,22623,0
26961,7965,26481,0
26962,43507,49641,0
26963,22364,53397,0
26964,49393,1094,0
26965,51772,49287,0
26966,24310,35829,0
26967,24613,6449,0
26968,20660,27835,0
26969,31070,23282,0
26970,46730,41233,0
26971,5388,42440,0
26972,26495,39453,0
26973,15673,46661,0
26974,25737,29949,0
26975,36655,4844,0
26976,19089,40794,0
26977,24046,44112,0
26978,28159,33247,0
26979,33698,24749,0
26980,52074,29334,0
26981,5540,26177,0
26982,34952,50628,0
26983,10059,31781,0
26984,1827,31081,0
26985,14104,35119,0
26986,35166,51330,0
26987,9879,29937,0
26988,44759,31344,0
26989,48445,32161,0
26990,39451,50443,0
26991,2997,35048,0
26992,24255,18217,0
26993,1483,48613,0
26994,34530,35029,0
26995,4894,8413,0
26996,33695,46181,0
26997,38072,6086,0
26998,20085,25309,0
26999,25215,10525,0
27000,47886,4022,0
27001,47625,19846,0
27002,52077,23970,0
27003,1130,30833,0
27004,35458,20706,0
27005,36512,25149,0
27006,43838,36388,0
27007,51173,40763,0
27008,1923,48612,0
27009,29479,29672,0
27010,28082,42956,0
27011,44419,8372,0
27012,33662,11015,0
27013,19163,17872,0
27014,12105,23069,0
27015,5711,44211,0
27016,34137,32262,0
27017,37840,41929,0
27018,46023,39409,0
27019,19993,40062,0
27020,7453,52079,0
27021,5500,24999,0
27022,40012,24789,0
27023,53323,31682,0
27024,31747,15119,0
27025,13623,40060,0
27026,12496,33536,0
27027,26555,48349,0
27028,28923,21912,0
27029,37544,3933,0
27030,17173,1818,0
27031,50188,25527,0
27032,48286,15488,0
27033,37487,49304,0
27034,51551,36235,0
27035,9076,44733,0
27036,22424,15466,0
27037,48380,4851,0
27038,50440,15933,0
27039,39378,43125,0
27040,24956,24643,0
27041,28808,43158,0
27042,25950,15378,0
27043,41956,22117,0
27044,24392,19336,0
27045,15673,16683,0
27046,34005,8538,0
27047,3046,2918,0
27048,36089,33397,0
27049,7165,37005,0
27050,48743,38332,0
27051,4927,50405,0
27052,11018,16549,0
27053,17360,29070,0
27054,23479,2546,0
27055,41928,11138,0
27056,34321,31739,0
27057,34621,13350,0
27058,53444,19109,0
27059,22216,45616,0
27060,36780,4147,0
27061,4730,46135,0
27062,14456,4786,0
27063,15012,42026,0
27064,14977,6802,0
27065,45701,36572,0
27066,25527,45985,0
27067,25220,40080,0
27068,25099,50403,0
27069,9473,40371,0
27070,52031,48894,0
27071,27710,14006,0
27072,6821,13560,0
27073,32766,33504,0
27074,27681,41742,0
27075,50105,29133,0
27076,20397,32806,0
27077,1827,30611,0
27078,37514,50005,0
27079,2217,49532,0
27080,35372,21293,0
27081,36254,45064,0
27082,30651,28521,0
27083,29428,48827,0
27084,46544,45693,0
27085,35487,33359,0
27086,52175,9866,0
27087,11129,21476,0
27088,29742,13066,0
27089,46874,29945,0
27090,29760,18576,0
27091,50385,48691,0
27092,53347,4411,0
27093,15297,30114,0
27094,18890,30394,0
27095,14630,44682,0
27096,22323,28586,0
27097,5323,18799,0
27098,38697,42336,0
27099,39038,44635,0
27100,12869,45812,0
27101,32274,40104,0
27102,52565,8806,0
27103,37201,8116,0
27104,43157,15034,0
27105,45086,8482,0
27106,48993,48088,0
27107,33922,8777,0
27108,20623,33711,0
27109,2709,33821,0
27110,7053,33183,0
27111,33731,7894,0
27112,17808,1770,0
27113,30982,48255,0
27114,32122,18677,0
27115,12399,31237,0
27116,5863,22167,0
27117,28572,30178,0
27118,43125,10803,0
27119,26988,30633,0
27120,15071,29539,0
27121,34959,883,0
27122,50707,29949,0
27123,25944,17043,0
27124,49864,25531,0
27125,22082,37054,0
27126,29160,12873,0
27127,35140,11709,0
27128,38210,24270,0
27129,38788,45053,0
27130,33449,45117,0
27131,27998,42366,0
27132,10022,47927,0
27133,49493,15534,0
27134,33497,11992,0
27135,19797,25040,0
27136,46569,26013,0
27137,37840,23206,0
27138,20536,734,0
27139,16226,38390,0
27140,51979,16159,0
27141,38767,46858,0
27142,18028,41053,0
27143,23681,39143,0
27144,989,47876,0
27145,28740,3232,0
27146,30881,6338,0
27147,39550,18856,0
27148,48476,28980,0
27149,48323,16191,0
27150,42577,19519,0
27151,40402,48001,0
27152,2489,52609,0
27153,25612,33597,0
27154,11357,41901,0
27155,43753,17300,0
27156,28103,36938,0
27157,31508,20636,0
27158,12380,18751,0
27159,19109,39598,0
27160,42576,20078,0
27161,22739,22923,0
27162,29013,28527,0
27163,15039,48610,0
27164,11403,42710,0
27165,40067,21241,0
27166,21532,51256,0
27167,35952,34282,0
27168,47339,33776,0
27169,10908,42747,0
27170,4734,49864,0
27171,38302,28245,0
27172,47341,50105,0
27173,32936,28871,0
27174,6464,8620,0
27175,5400,2599,0
27176,39227,45121,0
27177,35064,4894,0
27178,7329,46305,0
27179,48424,12019,0
27180,41464,52123,0
27181,35294,5886,0
27182,12187,4576,0
27183,16071,30092,0
27184,49473,76,0
27185,14787,48504,0
27186,17030,31585,0
27187,10239,13936,0
27188,48786,34326,0
27189,32744,741,0
27190,40493,6854,0
27191,50065,40721,0
27192,29070,2189,0
27193,1520,20632,0
27194,31645,7584,0
27195,28008,1448,0
27196,36484,30957,0
27197,29482,42025,0
27198,18816,1716,0
27199,15071,38322,0
27200,33034,46859,0
27201,5660,43341,0
27202,42773,46625,0
27203,13898,31132,0
27204,37109,53156,0
27205,43535,23730,0
27206,52776,10532,0
27207,52695,2997,0
27208,835,38519,0
27209,50476,49643,0
27210,7444,51449,0
27211,47616,13826,0
27212,13370,25892,0
27213,16705,4488,0
27214,30048,31118,0
27215,42058,18265,0
27216,17044,30713,0
27217,18047,26910,0
27218,7909,10055,0
27219,29787,34807,0
27220,20895,33903,0
27221,14608,11952,0
27222,10295,38424,0
27223,40318,29843,0
27224,11056,29562,0
27225,36444,24733,0
27226,25919,44459,0
27227,50964,8802,0
27228,47574,21049,0
27229,31528,36293,0
27230,45736,31091,0
27231,4320,28417,0
27232,33754,8067,0
27233,29783,39629,0
27234,38370,15693,0
27235,3322,47753,0
27236,23268,2141,0
27237,48504,29001,0
27238,35804,49738,0
27239,20895,21731,0
27240,2527,50707,0
27241,30159,11129,0
27242,5512,25960,0
27243,15334,11601,0
27244,40323,27849,0
27245,1520,19820,0
27246,11775,27811,0
27247,30108,8290,0
27248,4522,49415,0
27249,44319,20684,0
27250,49050,50151,0
27251,29583,42774,0
27252,5772,40808,0
27253,14377,36192,0
27254,45282,32609,0
27255,29359,48445,0
27256,22974,13897,0
27257,23898,44616,0
27258,27671,52712,0
27259,12933,46146,0
27260,38272,6281,0
27261,43328,652,0
27262,1700,46668,0
27263,49872,23047,0
27264,25165,50283,0
27265,23206,30776,0
27266,6628,1144,0
27267,20428,34504,0
27268,50701,2955,0
27269,47956,40752,0
27270,35192,39411,0
27271,9832,40018,0
27272,4159,38451,0
27273,34147,43562,0
27274,18637,23055,0
27275,45398,33245,0
27276,18062,25914,0
27277,8392,805,0
27278,4896,25045,0
27279,39066,36223,0
27280,35727,31335,0
27281,14078,28385,0
27282,25047,29332,0
27283,18862,748,0
27284,48432,15115,0
27285,31619,41255,0
27286,26689,27586,0
27287,43900,45168,0
27288,9387,15976,0
27289,42442,29368,0
27290,44846,27481,0
27291,29843,52913,0
27292,16705,43473,0
27293,39436,11368,0
27294,14608,28843,0
27295,17137,39374,0
27296,28789,40980,0
27297,24236,9499,0
27298,42445,9973,0
27299,6881,44614,0
27300,19232,28980,0
27301,13189,34672,0
27302,15003,19640,0
27303,51547,7214,0
27304,11336,1454,0
27305,30755,52664,0
27306,41046,22016,0
27307,32801,21291,0
27308,34970,11220,0
27309,48001,2224,0
27310,29915,12854,0
27311,52680,2897,0
27312,24177,36045,0
27313,5358,36089,0
27314,48028,21000,0
27315,51371,45519,0
27316,29843,10691,0
27317,31747,31143,0
27318,35155,51899,0
27319,29843,17249,0
27320,33136,37238,0
27321,32691,26871,0
27322,2630,10757,0
27323,47580,46730,0
27324,37499,49720,0
27325,34865,2088,0
27326,23926,44653,0
27327,30611,44123,0
27328,45584,25724,0
27329,27285,13902,0
27330,37761,46931,0
27331,46481,48586,0
27332,19708,11286,0
27333,49671,1285,0
27334,38210,4313,0
27335,37759,29623,0
27336,4730,50712,0
27337,1508,39283,0
27338,43250,41136,0
27339,13512,43997,0
27340,20856,23217,0
27341,15074,21779,0
27342,23452,19973,0
27343,27765,36095,0
27344,12150,15994,0
27345,24101,26745,0
27346,1134,46942,0
27347,32650,29123,0
27348,22112,53290,0
27349,24255,6050,0
27350,17661,20170,0
27351,11925,32722,0
27352,32899,34541,0
27353,22445,33016,0
27354,30651,31685,0
27355,15496,25944,0
27356,50175,30292,0
27357,33606,19736,0
27358,36359,20708,0
27359,12361,41485,0
27360,21497,28200,0
27361,25090,2457,0
27362,29535,37894,0
27363,51787,5775,0
27364,31577,28041,0
27365,45772,50847,0
27366,42764,28698,0
27367,5673,46339,0
27368,16558,45553,0
27369,20338,49341,0
27370,51085,2655,0
27371,9754,49054,0
27372,9276,15064,0
27373,25778,11384,0
27374,13824,24718,0
27375,32581,21480,0
27376,21389,52350,0
27377,2767,25360,0
27378,9872,52184,0
27379,2133,48993,0
27380,500,16903,0
27381,53265,552,0
27382,21690,6442,0
27383,13205,21645,0
27384,8154,44438,0
27385,42992,39598,0
27386,45617,6488,0
27387,47764,51663,0
27388,452,50587,0
27389,23860,37488,0
27390,39958,19583,0
27391,3775,4545,0
27392,12907,20428,0
27393,18048,47900,0
27394,42911,42577,0
27395,50434,4147,0
27396,16343,35140,0
27397,31868,17455,0
27398,29209,44554,0
27399,45279,2200,0
27400,48682,20891,0
27401,32339,6420,0
27402,38226,27285,0
27403,48529,35625,0
27404,26717,40554,0
27405,9683,47128,0
27406,38654,40797,0
27407,3773,45720,0
27408,30104,8123,0
27409,49229,46947,0
27410,6247,43813,0
27411,30038,19171,0
27412,40050,48361,0
27413,29134,8911,0
27414,16216,40493,0
27415,10881,2705,0
27416,2676,41943,0
27417,9895,14050,0
27418,38195,1958,0
27419,15673,48264,0
27420,39627,3286,0
27421,44802,43239,0
27422,2630,34690,0
27423,5614,25164,0
27424,50532,102,0
27425,5658,2,0
27426,12425,5667,0
27427,30658,48521,0
27428,33283,34219,0
27429,36806,23755,0
27430,30844,41907,0
27431,13840,42895,0
27432,47156,44100,0
27433,28175,51840,0
27434,28245,25612,0
27435,1297,7489,0
27436,52799,28702,0
27437,47361,11138,0
27438,20194,26767,0
27439,19118,26498,0
27440,24789,7440,0
27441,40120,50073,0
27442,42228,51063,0
27443,42933,7157,0
27444,19188,49655,0
27445,53190,4550,0
27446,43239,4122,0
27447,34296,17377,0
27448,33278,41854,0
27449,44325,50095,0
27450,17346,37420,0
27451,42420,27782,0
27452,47054,41065,0
27453,35052,42654,0
27454,18836,31994,0
27455,28543,23501,0
27456,30893,13486,0
27457,52158,13276,0
27458,41042,38587,0
27459,8145,26130,0
27460,35526,31207,0
27461,30630,49974,0
27462,50151,30401,0
27463,18637,33044,0
27464,22110,15409,0
27465,24957,3466,0
27466,28200,51081,0
27467,36429,11849,0
27468,4108,23709,0
27469,35816,1036,0
27470,37395,46302,0
27471,35557,16274,0
27472,27811,28775,0
27473,16555,41871,0
27474,13822,15626,0
27475,6951,47341,0
27476,30654,39631,0
27477,33704,21528,0
27478,41742,31645,0
27479,52695,39379,0
27480,38370,44579,0
27481,14300,42906,0
27482,10908,38942,0
27483,17207,28139,0
27484,37905,1064,0
27485,49086,39430,0
27486,52927,12252,0
27487,10812,29001,0
27488,44694,5196,0
27489,43546,41089,0
27490,51688,4782,0
27491,49545,12529,0
27492,50321,42211,0
27493,35502,25090,0
27494,8456,6508,0
27495,41750,29248,0
27496,40645,8065,0
27497,46248,14951,0
27498,43444,14624,0
27499,10838,8802,0
27500,10382,47948,0
27501,45800,4595,0
27502,15077,14178,0
27503,38465,44062,0
27504,51110,29170,0
27505,14708,23860,0
27506,26736,20659,0
27507,30700,8419,0
27508,36708,30841,0
27509,5577,18081,0
27510,24008,24524,0
27511,27748,39989,0
27512,19519,51414,0
27513,27991,38161,0
27514,6353,40602,0
27515,28704,18100,0
27516,38480,38322,0
27517,26873,48029,0
27518,28008,13312,0
27519,1189,29605,0
27520,18912,7214,0
27521,15814,32411,0
27522,5938,47485,0
27523,17967,48266,0
27524,41304,40806,0
27525,34922,20011,0
27526,2997,24760,0
27527,1717,10916,0
27528,5323,19438,0
27529,6653,39135,0
27530,49080,44490,0
27531,50215,22078,0
27532,34344,18141,0
27533,2667,13990,0
27534,39958,21176,0
27535,30779,38286,0
27536,35487,38648,0
27537,12187,12838,0
27538,17141,10261,0
27539,9174,20794,0
27540,35458,1716,0
27541,20996,33016,0
27542,13097,25820,0
27543,43823,33862,0
27544,4159,31917,0
27545,27622,14775,0
27546,25902,40438,0
27547,15012,30791,0
27548,46399,15015,0
27549,13561,19551,0
27550,4892,45403,0
27551,18407,4460,0
27552,26495,34616,0
27553,38255,4159,0
27554,28019,10074,0
27555,20794,13894,0
27556,15412,1920,0
27557,51108,20734,0
27558,49928,5906,0
27559,47568,18250,0
27560,37703,6883,0
27561,50181,49649,0
27562,16197,16892,0
27563,11322,18190,0
27564,38383,41860,0
27565,19204,51858,0
27566,2081,23602,0
27567,34970,505,0
27568,10525,26080,0
27569,52704,47310,0
27570,1269,4376,0
27571,30964,31619,0
27572,16346,36066,0
27573,2360,50455,0
27574,38115,42973,0
27575,43292,52555,0
27576,3811,27572,0
27577,32274,5323,0
27578,33913,16532,0
27579,40250,53374,0
27580,35713,1036,0
27581,2261,13284,0
27582,49102,39550,0
27583,34359,2617,0
27584,26116,29624,0
27585,41293,47596,0
27586,51858,31337,0
27587,26660,5610,0
27588,15108,40892,0
27589,20660,23521,0
27590,29254,53132,0
27591,7581,24278,0
27592,17018,15906,0
27593,33606,47339,0
27594,29265,11925,0
27595,32597,2081,0
27596,39573,11523,0
27597,47803,24,0
27598,33898,17249,0
27599,31125,5983,0
27600,19495,43837,0
27601,1208,9757,0
27602,31207,15107,0
27603,5284,22595,0
27604,5687,15903,0
27605,44576,34830,0
27606,23588,9196,0
27607,44964,21632,0
27608,7954,1313,0
27609,36327,35831,0
27610,42576,13343,0
27611,36938,52960,0
27612,32564,35863,0
27613,48521,38849,0
27614,30833,33662,0
27615,52704,31685,0
27616,51559,36876,0
27617,15581,10209,0
27618,9973,44309,0
27619,43125,7239,0
27620,19305,1352,0
27621,17180,13518,0
27622,52027,16560,0
27623,25595,46372,0
27624,17180,50060,0
27625,7909,29096,0
27626,17030,21218,0
27627,49693,5425,0
27628,35398,27753,0
27629,50408,27433,0
27630,6508,902,0
27631,14432,1290,0
27632,26920,11443,0
27633,1005,22016,0
27634,16443,40990,0
27635,347,39027,0
27636,10239,5720,0
27637,20806,27956,0
27638,41502,28197,0
27639,48504,51004,0
27640,22963,9164,0
27641,34018,36444,0
27642,25549,32553,0
27643,592,21419,0
27644,45086,5551,0
27645,15865,29595,0
27646,39044,49129,0
27647,8122,388,0
27648,37759,12377,0
27649,14085,11384,0
27650,10653,23337,0
27651,32008,11429,0
27652,28659,42114,0
27653,6713,27060,0
27654,39606,18917,0
27655,21725,14024,0
27656,41201,27457,0
27657,50549,19452,0
27658,12543,10029,0
27659,9427,7652,0
27660,5772,8882,0
27661,10851,35860,0
27662,3875,14164,0
27663,45376,21295,0
27664,16439,10459,0
27665,42146,38115,0
27666,20890,48026,0
27667,29525,45986,0
27668,1739,53199,0
27669,3255,48286,0
27670,42131,46931,0
27671,9654,5614,0
27672,4449,9720,0
27673,14406,46610,0
27674,7157,9212,0
27675,1189,36190,0
27676,26080,42830,0
27677,32536,42633,0
27678,52124,42378,0
27679,1895,19775,0
27680,13951,40416,0
