a	b
91227	50674
91231	50675
91232	50676
91233	50677
91235	50678
91237	50679
91240	50680
91241	50681
91243	50682
91244	50683
91246	50684
91247	50685
91249	50686
91253	50687
91254	50688
91255	50689
91256	50690
91260	50691
91262	50692
91263	50693
91266	50694
91267	50695
91269	50696
91270	50697
91271	50698
91276	50699
91277	50700
91282	50701
91283	50702
91284	50703
91286	50704
91289	50705
91290	50706
91292	50707
91294	50708
91296	50709
91298	50710
91302	50711
91303	50712
91304	50713
91307	50714
91308	50715
91309	50716
91310	50717
91311	50718
91312	50719
91313	50720
91314	50721
91316	50722
91319	50723
91320	50724
91322	50725
91326	50726
91327	50727
91330	50728
91332	50729
91335	50730
91337	50731
91342	50732
91344	50733
91346	50734
91348	50735
91350	50736
91353	50737
91354	50738
91356	50739
91358	50740
91359	50741
91360	50742
91362	50743
91363	50744
91366	50745
91367	50746
91369	50747
91370	50748
91372	50749
91373	50750
91374	50751
91375	50752
91376	50753
91379	50754
91380	50755
91383	50756
91385	50757
91386	50758
91388	50759
91390	50760
91395	50761
91396	50762
91399	50763
91401	50764
91402	50765
91403	50766
91404	50767
91405	50768
91406	50769
91409	50770
91410	50771
91412	50772
91415	50773
91417	50774
91419	50775
91420	50776
91422	50777
91425	50778
91428	50779
91429	50780
91430	50781
91433	50782
91434	50783
91435	50784
91436	50785
91439	50786
91440	50787
91441	50788
91442	50789
91444	50790
91446	50791
91448	50792
91450	50793
91451	50794
91452	50795
91453	50796
91457	50797
91459	50798
91461	50799
91462	50800
91463	50801
91464	50802
91467	50803
91468	50804
91470	50805
91474	50806
91477	50807
91480	50808
91482	50809
91484	50810
91486	50811
91487	50812
91488	50813
91489	50814
91491	50815
91493	50816
91494	50817
91495	50818
91500	50819
91502	50820
91503	50821
91504	50822
91507	50823
91508	50824
91510	50825
91511	50826
91514	50827
91515	50828
91516	50829
91517	50830
91519	50831
91521	50832
91524	50833
91526	50834
91528	50835
91529	50836
91533	50837
91534	50838
91535	50839
91536	50840
91538	50841
91540	50842
91541	50843
91545	50844
91546	50845
91547	50846
91551	50847
91552	50848
91554	50849
91555	50850
91556	50851
91559	50852
91560	50853
91562	50854
91563	50855
91564	50856
91565	50857
91566	50858
91568	50859
91570	50860
91571	50861
91579	50862
91581	50863
91584	50864
91589	50865
91590	50866
91592	50867
91593	50868
91594	50869
91595	50870
91596	50871
91597	50872
91598	50873
91599	50874
91602	50875
91603	50876
91608	50877
91610	50878
91612	50879
91613	50880
91616	50881
91617	50882
91618	50883
91622	50884
91623	50885
91628	50886
91634	50887
91636	50888
91639	50889
91640	50890
91641	50891
91645	50892
91647	50893
91648	50894
91652	50895
91653	50896
91656	50897
91657	50898
91658	50899
91664	50900
91665	50901
91667	50902
91668	50903
91669	50904
91670	50905
91671	50906
91672	50907
91674	50908
91677	50909
91678	50910
91679	50911
91680	50912
91681	50913
91684	50914
91685	50915
91686	50916
91689	50917
91690	50918
91692	50919
91695	50920
91700	50921
91707	50922
91709	50923
91710	50924
91711	50925
91716	50926
91718	50927
91723	50928
91724	50929
91727	50930
91729	50931
91732	50932
91734	50933
91736	50934
91737	50935
91739	50936
91740	50937
91742	50938
91743	50939
91745	50940
91746	50941
91747	50942
91749	50943
91750	50944
91753	50945
91754	50946
91755	50947
91756	50948
91757	50949
91758	50950
91762	50951
91763	50952
91765	50953
91771	50954
91772	50955
91773	50956
91774	50957
91775	50958
91776	50959
91780	50960
91784	50961
91785	50962
91786	50963
91788	50964
91791	50965
91796	50966
91801	50967
91802	50968
91803	50969
91805	50970
91806	50971
91807	50972
91809	50973
91811	50974
91812	50975
91813	50976
91814	50977
91818	50978
91819	50979
91821	50980
91825	50981
91827	50982
91829	50983
91830	50984
91832	50985
91834	50986
91835	50987
91836	50988
91837	50989
91838	50990
91840	50991
91841	50992
91842	50993
91845	50994
91848	50995
91851	50996
91852	50997
91855	50998
91857	50999
91858	51000
91859	51001
91862	51002
91863	51003
91864	51004
91865	51005
91868	51006
91869	51007
91872	51008
91873	51009
91876	51010
91877	51011
91880	51012
91881	51013
91883	51014
91885	51015
91887	51016
91889	51017
91890	51018
91894	51019
91895	51020
91896	51021
91897	51022
91900	51023
91909	51024
91910	51025
91911	51026
91914	51027
91915	51028
91919	51029
91921	51030
91922	51031
91923	51032
91926	51033
91927	51034
91928	51035
91929	51036
91930	51037
91933	51038
91934	51039
91936	51040
91937	51041
91942	51042
91944	51043
91945	51044
91946	51045
91948	51046
91949	51047
91950	51048
91952	51049
91953	51050
91955	51051
91957	51052
91960	51053
91963	51054
91967	51055
91969	51056
91970	51057
91972	51058
91973	51059
91975	51060
91977	51061
91978	51062
91980	51063
91981	51064
91983	51065
91984	51066
91986	51067
91987	51068
91989	51069
91990	51070
91992	51071
91994	51072
91995	51073
91996	51074
91997	51075
91999	51076
92000	51077
92002	51078
92004	51079
92005	51080
92006	51081
92009	51082
92012	51083
92013	51084
92016	51085
92019	51086
92021	51087
92023	51088
92025	51089
92026	51090
92027	51091
92028	51092
92034	51093
92038	51094
92039	51095
92040	51096
92042	51097
92043	51098
92046	51099
92047	51100
92049	51101
92050	51102
92051	51103
92053	51104
92055	51105
92063	51106
92064	51107
92065	51108
92068	51109
92070	51110
92072	51111
92074	51112
92077	51113
92078	51114
92079	51115
92082	51116
92083	51117
92085	51118
92086	51119
92087	51120
92089	51121
92091	51122
92092	51123
92093	51124
92095	51125
92098	51126
92100	51127
92101	51128
92104	51129
92105	51130
92106	51131
92108	51132
92109	51133
92110	51134
92113	51135
92115	51136
92117	51137
92118	51138
92120	51139
92121	51140
92122	51141
92125	51142
92126	51143
92128	51144
92129	51145
92131	51146
92132	51147
92134	51148
92135	51149
92139	51150
92140	51151
92142	51152
92143	51153
92145	51154
92146	51155
92150	51156
92151	51157
92153	51158
92154	51159
92157	51160
92161	51161
92165	51162
92166	51163
92167	51164
92168	51165
92170	51166
92173	51167
92177	51168
92179	51169
92180	51170
92181	51171
92185	51172
92188	51173
92189	51174
92190	51175
92193	51176
92194	51177
92196	51178
92197	51179
92198	51180
92199	51181
92200	51182
92201	51183
92203	51184
92204	51185
92206	51186
92207	51187
92208	51188
92212	51189
92214	51190
92215	51191
92216	51192
92218	51193
92220	51194
92221	51195
92222	51196
92223	51197
92225	51198
92228	51199
92232	51200
92233	51201
92234	51202
92235	51203
92236	51204
92241	51205
92245	51206
92246	51207
92247	51208
92248	51209
92249	51210
92250	51211
92251	51212
92252	51213
92254	51214
92255	51215
92256	51216
92259	51217
92260	51218
92262	51219
92263	51220
92265	51221
92267	51222
92269	51223
92270	51224
92271	51225
92274	51226
92275	51227
92280	51228
92281	51229
92282	51230
92283	51231
92284	51232
92285	51233
92289	51234
92290	51235
92291	51236
92293	51237
92294	51238
92295	51239
92298	51240
92300	51241
92304	51242
92305	51243
92307	51244
92308	51245
92310	51246
92311	51247
92312	51248
92313	51249
92314	51250
92316	51251
92322	51252
92324	51253
92325	51254
92326	51255
92328	51256
92331	51257
92332	51258
92333	51259
92334	51260
92335	51261
92336	51262
92337	51263
92339	51264
92340	51265
92341	51266
92342	51267
92343	51268
92345	51269
92346	51270
92347	51271
92351	51272
92353	51273
92355	51274
92356	51275
92358	51276
92359	51277
92361	51278
92364	51279
92365	51280
92367	51281
92368	51282
92369	51283
92370	51284
92371	51285
92374	51286
92375	51287
92376	51288
92377	51289
92378	51290
92380	51291
92381	51292
92383	51293
92384	51294
92385	51295
92387	51296
92388	51297
92389	51298
92391	51299
92392	51300
92393	51301
92397	51302
92398	51303
92399	51304
92400	51305
92401	51306
92405	51307
92406	51308
92410	51309
92414	51310
92417	51311
92418	51312
92419	51313
92421	51314
92422	51315
92424	51316
92425	51317
92427	51318
92428	51319
92430	51320
92433	51321
92434	51322
92435	51323
92437	51324
92438	51325
92440	51326
92441	51327
92445	51328
92447	51329
92449	51330
92452	51331
92454	51332
92455	51333
92456	51334
92458	51335
92460	51336
92463	51337
92465	51338
92467	51339
92468	51340
92469	51341
92470	51342
92473	51343
92474	51344
92475	51345
92477	51346
92479	51347
92484	51348
92486	51349
92487	51350
92490	51351
92493	51352
92494	51353
92495	51354
92496	51355
92497	51356
92499	51357
92501	51358
92504	51359
92505	51360
92507	51361
92508	51362
92509	51363
92510	51364
92511	51365
92513	51366
92515	51367
92517	51368
92518	51369
92520	51370
92524	51371
92528	51372
92529	51373
92530	51374
92531	51375
92536	51376
92538	51377
92539	51378
92540	51379
92541	51380
92542	51381
92543	51382
92547	51383
92549	51384
92550	51385
92551	51386
92553	51387
92555	51388
92556	51389
92557	51390
92558	51391
92560	51392
92561	51393
92562	51394
92564	51395
92571	51396
92575	51397
92576	51398
92577	51399
92580	51400
92581	51401
92582	51402
92585	51403
92586	51404
92589	51405
92593	51406
92595	51407
92597	51408
92598	51409
92600	51410
92605	51411
92606	51412
92607	51413
92609	51414
92611	51415
92615	51416
92616	51417
92617	51418
92618	51419
92621	51420
92625	51421
92626	51422
92627	51423
92630	51424
92634	51425
92636	51426
92637	51427
92639	51428
92640	51429
92641	51430
92642	51431
92643	51432
92645	51433
92648	51434
92652	51435
92653	51436
92654	51437
92656	51438
92661	51439
92662	51440
92663	51441
92664	51442
92665	51443
92668	51444
92669	51445
92670	51446
92671	51447
92675	51448
92678	51449
92679	51450
92680	51451
92683	51452
92684	51453
92685	51454
92686	51455
92687	51456
92689	51457
92690	51458
92691	51459
92693	51460
92695	51461
92696	51462
92697	51463
92698	51464
92699	51465
92700	51466
92702	51467
92705	51468
92707	51469
92709	51470
92710	51471
92711	51472
92715	51473
92716	51474
92717	51475
92718	51476
92722	51477
92724	51478
92726	51479
92727	51480
92728	51481
92729	51482
92731	51483
92732	51484
92733	51485
92734	51486
92735	51487
92736	51488
92741	51489
92743	51490
92744	51491
92745	51492
92747	51493
92752	51494
92753	51495
92755	51496
92756	51497
92757	51498
92758	51499
92759	51500
92760	51501
92761	51502
92763	51503
92765	51504
92766	51505
92767	51506
92769	51507
92770	51508
92772	51509
92774	51510
92775	51511
92776	51512
92778	51513
92779	51514
92783	51515
92789	51516
92791	51517
92793	51518
92797	51519
92798	51520
92799	51521
92800	51522
92802	51523
92805	51524
92809	51525
92811	51526
92813	51527
92816	51528
92819	51529
92820	51530
92824	51531
92825	51532
92826	51533
92827	51534
92828	51535
92831	51536
92832	51537
92838	51538
92840	51539
92843	51540
92845	51541
92847	51542
92848	51543
92851	51544
92852	51545
92854	51546
92855	51547
92856	51548
92857	51549
92858	51550
92860	51551
92864	51552
92865	51553
92866	51554
92868	51555
92871	51556
92872	51557
92875	51558
92876	51559
92877	51560
92878	51561
92879	51562
92880	51563
92881	51564
92882	51565
92886	51566
92887	51567
92888	51568
92889	51569
92893	51570
92895	51571
92896	51572
92897	51573
92899	51574
92900	51575
92902	51576
92903	51577
92906	51578
92907	51579
92913	51580
92915	51581
92916	51582
92917	51583
92920	51584
92921	51585
92923	51586
92924	51587
92925	51588
92926	51589
92928	51590
92931	51591
92936	51592
92938	51593
92940	51594
92941	51595
92943	51596
92945	51597
92946	51598
92949	51599
92955	51600
92957	51601
92958	51602
92961	51603
92962	51604
92964	51605
92966	51606
92969	51607
92970	51608
92972	51609
92974	51610
92976	51611
92978	51612
92979	51613
92980	51614
92981	51615
92982	51616
92983	51617
92984	51618
92988	51619
92989	51620
92992	51621
92993	51622
92994	51623
92995	51624
92996	51625
92997	51626
92999	51627
93002	51628
93004	51629
93005	51630
93006	51631
93007	51632
93009	51633
93010	51634
93013	51635
93014	51636
93015	51637
93016	51638
93017	51639
93018	51640
93019	51641
93022	51642
93029	51643
93030	51644
93033	51645
93034	51646
93035	51647
93037	51648
93038	51649
93041	51650
93042	51651
93044	51652
93046	51653
93049	51654
93051	51655
93052	51656
93057	51657
93059	51658
93060	51659
93061	51660
93062	51661
93063	51662
93064	51663
93065	51664
93067	51665
93068	51666
93069	51667
93073	51668
93074	51669
93077	51670
93079	51671
93080	51672
93087	51673
93089	51674
93091	51675
93093	51676
93094	51677
93096	51678
93097	51679
93099	51680
93100	51681
93103	51682
93107	51683
93109	51684
93112	51685
93113	51686
93117	51687
93118	51688
93120	51689
93123	51690
93126	51691
93127	51692
93130	51693
93131	51694
93132	51695
93133	51696
93136	51697
93138	51698
93139	51699
93140	51700
93141	51701
93142	51702
93143	51703
93144	51704
93145	51705
93146	51706
93147	51707
93148	51708
93153	51709
93155	51710
93156	51711
93157	51712
93160	51713
93161	51714
93162	51715
93163	51716
93164	51717
93166	51718
93167	51719
93169	51720
93170	51721
93172	51722
93178	51723
93182	51724
93185	51725
93186	51726
93187	51727
93188	51728
93189	51729
93191	51730
93192	51731
93194	51732
93195	51733
93196	51734
93197	51735
93198	51736
93199	51737
93202	51738
93203	51739
93204	51740
93206	51741
93207	51742
93209	51743
93210	51744
93212	51745
93213	51746
93214	51747
93215	51748
93216	51749
93219	51750
93220	51751
93221	51752
93223	51753
93224	51754
93225	51755
93226	51756
93227	51757
93228	51758
93230	51759
93232	51760
93233	51761
93234	51762
93235	51763
93238	51764
93239	51765
93241	51766
93244	51767
93246	51768
93247	51769
93249	51770
93252	51771
93253	51772
93254	51773
93255	51774
93256	51775
93261	51776
93262	51777
93263	51778
93265	51779
93266	51780
93268	51781
93270	51782
93271	51783
93273	51784
93275	51785
93276	51786
93278	51787
93283	51788
93286	51789
93288	51790
93289	51791
93290	51792
93291	51793
93292	51794
93295	51795
93296	51796
93297	51797
93299	51798
93300	51799
93304	51800
93305	51801
93307	51802
93309	51803
93311	51804
93314	51805
93317	51806
93318	51807
93319	51808
93321	51809
93323	51810
93325	51811
93326	51812
93327	51813
93329	51814
93332	51815
93334	51816
93335	51817
93338	51818
93340	51819
93344	51820
93347	51821
93348	51822
93350	51823
93352	51824
93354	51825
93355	51826
93357	51827
93360	51828
93361	51829
93364	51830
93365	51831
93366	51832
93368	51833
93369	51834
93371	51835
93373	51836
93374	51837
93375	51838
93376	51839
93379	51840
93380	51841
93381	51842
93382	51843
93388	51844
93389	51845
93390	51846
93394	51847
93395	51848
93397	51849
93402	51850
93406	51851
93407	51852
93408	51853
93409	51854
93410	51855
93413	51856
93417	51857
93418	51858
93419	51859
93421	51860
93422	51861
93425	51862
93428	51863
93430	51864
93431	51865
93432	51866
93434	51867
93437	51868
93438	51869
93439	51870
93442	51871
93443	51872
93444	51873
93445	51874
93446	51875
93447	51876
93449	51877
93451	51878
93453	51879
93454	51880
93457	51881
93458	51882
93459	51883
93460	51884
93461	51885
93463	51886
93464	51887
93465	51888
93466	51889
93468	51890
93471	51891
93472	51892
93474	51893
93477	51894
93478	51895
93479	51896
93482	51897
93485	51898
93487	51899
93489	51900
93492	51901
93495	51902
93503	51903
93506	51904
93507	51905
93510	51906
93511	51907
93513	51908
93515	51909
93518	51910
93520	51911
93523	51912
93530	51913
93531	51914
93532	51915
93533	51916
93538	51917
93540	51918
93545	51919
93547	51920
93548	51921
93549	51922
93550	51923
93551	51924
93553	51925
93554	51926
93555	51927
93559	51928
93560	51929
93562	51930
93564	51931
93565	51932
93568	51933
93569	51934
93570	51935
93571	51936
93572	51937
93573	51938
93574	51939
93575	51940
93577	51941
93581	51942
93582	51943
93585	51944
93587	51945
93591	51946
93592	51947
93594	51948
93595	51949
93598	51950
93599	51951
93600	51952
93602	51953
93603	51954
93604	51955
93605	51956
93607	51957
93609	51958
93610	51959
93613	51960
93616	51961
93617	51962
93618	51963
93623	51964
93624	51965
93626	51966
93627	51967
93628	51968
93630	51969
93633	51970
93634	51971
93635	51972
93636	51973
93639	51974
93641	51975
93643	51976
93645	51977
93648	51978
93649	51979
93652	51980
93655	51981
93659	51982
93660	51983
93661	51984
93662	51985
93665	51986
93667	51987
93669	51988
93671	51989
93673	51990
93674	51991
93675	51992
93676	51993
93677	51994
93682	51995
93683	51996
93684	51997
93685	51998
93687	51999
93689	52000
93692	52001
93693	52002
93694	52003
93696	52004
93698	52005
93699	52006
93700	52007
93702	52008
93703	52009
93707	52010
93708	52011
93709	52012
93711	52013
93712	52014
93713	52015
93714	52016
93716	52017
93717	52018
93718	52019
93723	52020
93724	52021
93727	52022
93728	52023
93729	52024
93730	52025
93732	52026
93733	52027
93736	52028
93737	52029
93738	52030
93739	52031
93741	52032
93742	52033
93743	52034
93744	52035
93748	52036
93749	52037
93753	52038
93754	52039
93755	52040
93757	52041
93759	52042
93761	52043
93764	52044
93765	52045
93766	52046
93767	52047
93769	52048
93771	52049
93772	52050
93777	52051
93779	52052
93780	52053
93782	52054
93783	52055
93785	52056
93786	52057
93788	52058
93789	52059
93793	52060
93794	52061
93795	52062
93796	52063
93797	52064
93798	52065
93799	52066
93801	52067
93803	52068
93807	52069
93809	52070
93810	52071
93811	52072
93812	52073
93813	52074
93818	52075
93820	52076
93822	52077
93825	52078
93828	52079
93832	52080
93835	52081
93836	52082
93839	52083
93840	52084
93844	52085
93848	52086
93853	52087
93856	52088
93861	52089
93868	52090
93869	52091
